1000;0,0;2017-01-30T04:30:00.0Z;2017-01-30T04:30:00.0Z;227.55;79549380;228.17;228.2;226.41
1001;0,0;2017-01-27T04:30:00.0Z;2017-01-27T04:30:00.0Z;228.97;59643600;229.42;229.59;228.76
1002;0,0;2017-01-26T04:30:00.0Z;2017-01-26T04:30:00.0Z;229.33;59753620;229.4;229.71;229.01
1003;0,0;2017-01-25T04:30:00.0Z;2017-01-25T04:30:00.0Z;229.57;84105490;228.7;229.57;228.51
1004;0,0;2017-01-24T04:30:00.0Z;2017-01-24T04:30:00.0Z;227.6;95251650;226.4;228.08;226.27
1005;0,0;2017-01-23T04:30:00.0Z;2017-01-23T04:30:00.0Z;226.15;74924440;226.35;226.805;225.27
1006;0,0;2017-01-20T04:30:00.0Z;2017-01-20T04:30:00.0Z;226.74;126753400;226.7;227.31;225.9719
1007;0,0;2017-01-19T04:30:00.0Z;2017-01-19T04:30:00.0Z;225.91;66166860;226.84;227;225.41
