-122.47241,37.78747
-122.47258,37.787
-122.47267,37.7867
-122.47269,37.78657
-122.47271,37.78648
-122.47272,37.78632
-122.47275,37.78612
-122.47276,37.78592
-122.47276,37.78559
-122.47273,37.78503
-122.47264,37.78401
-122.47254,37.78259
-122.47254,37.78251
-122.47241,37.78059
-122.4724,37.78051
-122.47184,37.77298
-122.47184,37.77293
-122.47185,37.77288
-122.47187,37.77283
-122.47188,37.77279
-122.47196,37.77267
-122.47206,37.77258
-122.47211,37.77255
-122.47216,37.77251
-122.47236,37.77244
-122.47248,37.77242
-122.4726,37.77242
-122.47307,37.77245
-122.47394,37.77253
-122.47427,37.77258
-122.47467,37.77262
-122.47485,37.77262
-122.47532,37.77259
-122.47561,37.77255
-122.47622,37.77249
-122.47842,37.77238
-122.47851,37.77238
-122.47868,37.77236
-122.47885,37.77231
-122.47906,37.77222
-122.47923,37.7721
-122.4793,37.77203
-122.47934,37.772
-122.47941,37.7719
-122.47949,37.77174
-122.47953,37.77163
-122.47955,37.77154
-122.47955,37.77144
-122.47956,37.77135
-122.47953,37.77119
-122.47934,37.77081
-122.47928,37.77071
-122.47928,37.7707
-122.47923,37.77062
-122.47863,37.76953
-122.47857,37.76939
-122.47853,37.76927
-122.47847,37.76904
-122.47842,37.76868
-122.47836,37.768
-122.47834,37.76791
-122.4783,37.76777
-122.4782,37.76749
-122.47801,37.76713
-122.47785,37.76692
-122.47767,37.76666
-122.47756,37.76648
-122.47749,37.76627
-122.47744,37.76606
-122.47741,37.76558
-122.47738,37.7653
-122.47727,37.76368
-122.47727,37.76357
-122.47722,37.76286
-122.47713,37.76193
-122.4771,37.76174
-122.4769,37.75984
-122.47585,37.74492
-122.47576,37.74328
-122.47573,37.74309
-122.47573,37.74305
-122.47571,37.74286
-122.47564,37.74136
-122.47562,37.74119
-122.47537,37.73746
-122.47536,37.73689
-122.47531,37.73584
-122.47524,37.73479
-122.47518,37.73444
-122.47506,37.7328
-122.47505,37.73249
-122.47488,37.73022
-122.47488,37.73009
-122.47487,37.73001
-122.47487,37.72995
-122.47488,37.72989
-122.47488,37.72979
-122.4749,37.72949
-122.4749,37.72935
-122.47494,37.72874
-122.47494,37.72862
-122.47497,37.72812
-122.47498,37.72806
-122.47498,37.72799
-122.47501,37.72776
-122.47501,37.72771
-122.47502,37.72767
-122.47505,37.72705
-122.47506,37.72657
-122.47531,37.72203
-122.47537,37.72119
-122.47537,37.72093
-122.47538,37.72078
-122.47538,37.7206
-122.47539,37.72042
-122.47538,37.72035
-122.47538,37.7203
-122.47537,37.72027
-122.47537,37.72023
-122.47536,37.72018
-122.47534,37.72014
-122.4753,37.72
-122.47527,37.71992
-122.47522,37.71983
-122.47512,37.71969
-122.4751,37.71967
-122.47507,37.71962
-122.47485,37.7194
-122.47467,37.71919
-122.47268,37.71711
-122.47264,37.71683
-122.4726,37.71666
-122.47238,37.71602
-122.47219,37.71554
-122.47164,37.71397
-122.47156,37.7137
-122.47139,37.71292
-122.47138,37.71278
-122.47136,37.71269
-122.47136,37.71264
-122.4713,37.71208
-122.47127,37.71162
-122.47125,37.71145
-122.47124,37.70967
-122.47125,37.70903
-122.4713,37.70844
-122.47138,37.70792
-122.47162,37.70596
-122.47166,37.70553
-122.47179,37.70459
-122.47183,37.70394
-122.47183,37.70333
-122.47181,37.70301
-122.47174,37.70069
-122.47171,37.7002
-122.4717,37.69981
-122.47165,37.69927
-122.47165,37.69921
-122.47169,37.699
-122.47168,37.69876
-122.47155,37.69771
-122.47136,37.69701
-122.47116,37.69648
-122.47083,37.69552
-122.4708,37.69541
-122.47079,37.69539
-122.47075,37.69525
-122.47067,37.69484
-122.47065,37.69452
-122.47062,37.69354
-122.47058,37.69051
-122.47059,37.68994
-122.47062,37.68965
-122.4707,37.68919
-122.47074,37.68906
-122.47074,37.68905
-122.47083,37.68879
-122.47089,37.68859
-122.47104,37.68817
-122.47112,37.68791
-122.47113,37.6879
-122.47145,37.6868
-122.47151,37.68646
-122.47158,37.68596
-122.4716,37.68502
-122.47172,37.683
-122.47179,37.6807
-122.47184,37.67965
-122.47183,37.67907
-122.47178,37.67872
-122.4717,37.67833
-122.47158,37.67796
-122.4715,37.67775
-122.47137,37.67746
-122.47122,37.67719
-122.47092,37.6767
-122.47084,37.67661
-122.47079,37.67654
-122.46868,37.67395
-122.468,37.67304
-122.46732,37.67201
-122.46701,37.67148
-122.46678,37.67102
-122.46652,37.67043
-122.46635,37.66999
-122.46613,37.66925
-122.46606,37.66893
-122.46591,37.66805
-122.46588,37.66736
-122.46585,37.66417
-122.46586,37.66363
-122.46584,37.66327
-122.46578,37.66278
-122.46574,37.66257
-122.46564,37.6622
-122.46554,37.6619
-122.46526,37.66132
-122.46508,37.66099
-122.46458,37.66033
-122.46434,37.66006
-122.46425,37.65997
-122.46407,37.65981
-122.45452,37.65234
-122.45408,37.65197
-122.45367,37.65154
-122.45341,37.65124
-122.4531,37.65083
-122.4503,37.6462
-122.45018,37.64602
-122.44999,37.64576
-122.44982,37.64556
-122.44943,37.64515
-122.44905,37.64481
-122.44867,37.64452
-122.44829,37.64427
-122.44699,37.64358
-122.44562,37.64282
-122.44513,37.6425
-122.44485,37.64229
-122.44434,37.64188
-122.4441,37.64166
-122.44405,37.64162
-122.44359,37.64115
-122.44124,37.63862
-122.44069,37.63798
-122.44046,37.63768
-122.43998,37.6369
-122.43995,37.63682
-122.43964,37.63619
-122.439,37.6348
-122.43867,37.63412
-122.43855,37.63391
-122.4381,37.63321
-122.43786,37.63288
-122.43746,37.6324
-122.43701,37.63192
-122.43653,37.63149
-122.43641,37.6314
-122.43633,37.63133
-122.43522,37.63045
-122.43501,37.6303
-122.43472,37.63007
-122.43469,37.63006
-122.43462,37.63001
-122.43458,37.62997
-122.43451,37.62994
-122.43204,37.62807
-122.43192,37.62797
-122.43167,37.62779
-122.43093,37.62717
-122.43055,37.6268
-122.42986,37.62607
-122.42954,37.62569
-122.42912,37.62515
-122.42865,37.62444
-122.42864,37.62442
-122.4285,37.62422
-122.42799,37.6234
-122.42716,37.6222
-122.42528,37.61928
-122.42501,37.61882
-122.42485,37.61851
-122.42464,37.61805
-122.4245,37.6176
-122.42446,37.61745
-122.42436,37.61695
-122.42432,37.61631
-122.42433,37.61603
-122.42438,37.61548
-122.42454,37.61477
-122.42475,37.6142
-122.42497,37.61374
-122.42515,37.61344
-122.42533,37.61318
-122.42628,37.6119
-122.42675,37.61118
-122.42698,37.61078
-122.4272,37.61035
-122.42751,37.60964
-122.42792,37.60858
-122.428,37.60834
-122.4282,37.6073
-122.42827,37.6068
-122.42828,37.60665
-122.42828,37.60646
-122.42827,37.60628
-122.42827,37.60605
-122.42824,37.60568
-122.42813,37.60506
-122.42808,37.60485
-122.42789,37.60424
-122.42778,37.60396
-122.42745,37.60328
-122.42739,37.60319
-122.42733,37.60307
-122.42679,37.60229
-122.42668,37.60216
-122.42642,37.60188
-122.42573,37.60122
-122.42174,37.59801
-122.41991,37.59649
-122.41953,37.59614
-122.41939,37.596
-122.41924,37.59587
-122.41483,37.59138
-122.41398,37.59055
-122.41273,37.58926
-122.41262,37.58916
-122.41262,37.58915
-122.41088,37.58741
-122.41024,37.58687
-122.40788,37.58511
-122.4072,37.58455
-122.40625,37.58363
-122.40619,37.58358
-122.40564,37.58291
-122.40517,37.58231
-122.40483,37.58184
-122.40455,37.58139
-122.40036,37.57414
-122.40007,37.57369
-122.39973,37.57326
-122.39938,37.57287
-122.3952,37.56865
-122.39477,37.56825
-122.3944,37.56794
-122.39368,37.56744
-122.393,37.56706
-122.39274,37.56693
-122.39192,37.56659
-122.38979,37.56587
-122.38915,37.56559
-122.38895,37.56549
-122.38879,37.56542
-122.3882,37.56504
-122.38787,37.5648
-122.38744,37.56442
-122.38522,37.56218
-122.38269,37.55969
-122.38176,37.55871
-122.38118,37.558
-122.38096,37.55769
-122.37795,37.55313
-122.37765,37.55271
-122.37732,37.5523
-122.37663,37.5515
-122.3731,37.54773
-122.37279,37.54742
-122.37108,37.54555
-122.36993,37.54433
-122.36966,37.54402
-122.36876,37.54306
-122.36809,37.54231
-122.36781,37.54198
-122.36728,37.54132
-122.36645,37.5402
-122.36287,37.53492
-122.36254,37.5344
-122.36204,37.53345
-122.35958,37.52773
-122.35954,37.52761
-122.35943,37.52737
-122.35917,37.52688
-122.35883,37.52635
-122.3586,37.52603
-122.35843,37.52583
-122.35734,37.52463
-122.35686,37.52408
-122.35655,37.52367
-122.35632,37.52333
-122.35612,37.523
-122.3548,37.52046
-122.35424,37.51953
-122.35419,37.51947
-122.35378,37.5189
-122.35353,37.51858
-122.35323,37.51822
-122.3525,37.51744
-122.34813,37.51336
-122.34694,37.51231
-122.34545,37.51114
-122.34477,37.51065
-122.34365,37.5099
-122.34293,37.50944
-122.33632,37.50543
-122.33486,37.50447
-122.33232,37.50268
-122.3311,37.50188
-122.33041,37.50152
-122.32998,37.50132
-122.32974,37.50122
-122.32953,37.50115
-122.32949,37.50113
-122.32932,37.50106
-122.32852,37.5008
-122.32792,37.50064
-122.32758,37.50057
-122.32661,37.50041
-122.32608,37.50036
-122.32505,37.50031
-122.32264,37.50029
-122.32176,37.50022
-122.32136,37.50017
-122.32048,37.50003
-122.31996,37.49992
-122.31913,37.4997
-122.31834,37.49944
-122.31772,37.4992
-122.31735,37.49904
-122.31655,37.49863
-122.31362,37.49698
-122.31302,37.49669
-122.31236,37.49639
-122.31188,37.49619
-122.31169,37.49612
-122.31153,37.49605
-122.31132,37.49597
-122.31053,37.49572
-122.31029,37.49563
-122.31015,37.4956
-122.30985,37.49551
-122.30958,37.49544
-122.30936,37.49537
-122.30565,37.49449
-122.30521,37.49437
-122.30503,37.49431
-122.30485,37.49426
-122.30399,37.49394
-122.30378,37.49385
-122.3035,37.49371
-122.30334,37.49364
-122.30316,37.49355
-122.30278,37.49334
-122.30215,37.49295
-122.30167,37.49261
-122.30138,37.49238
-122.30098,37.49203
-122.30069,37.49175
-122.30027,37.49129
-122.29996,37.49092
-122.29984,37.49075
-122.29953,37.49027
-122.29944,37.49009
-122.29925,37.48976
-122.299,37.48921
-122.29873,37.48837
-122.29867,37.48811
-122.29856,37.48753
-122.29851,37.48702
-122.29851,37.48647
-122.29857,37.4858
-122.29901,37.48302
-122.29953,37.47998
-122.2996,37.47947
-122.29965,37.47893
-122.29965,37.47883
-122.29966,37.47872
-122.29966,37.47849
-122.29964,37.47813
-122.29958,37.47759
-122.29946,37.47704
-122.29937,37.47671
-122.29925,37.47634
-122.29911,37.47598
-122.29898,37.47569
-122.2986,37.47497
-122.29824,37.47445
-122.29788,37.47399
-122.29753,37.47361
-122.29569,37.47185
-122.29516,37.47138
-122.2937,37.46999
-122.29321,37.46944
-122.29302,37.46921
-122.29263,37.46869
-122.2924,37.46835
-122.29207,37.46779
-122.29206,37.46776
-122.29182,37.4673
-122.29161,37.46681
-122.29147,37.46645
-122.29136,37.46612
-122.29123,37.46565
-122.29115,37.46531
-122.29106,37.4648
-122.29102,37.46452
-122.29099,37.46414
-122.29088,37.46162
-122.29085,37.46125
-122.29076,37.46072
-122.2906,37.46011
-122.29052,37.45986
-122.29041,37.45958
-122.29015,37.459
-122.29001,37.45873
-122.28983,37.45844
-122.2898,37.45838
-122.28956,37.45803
-122.28929,37.45767
-122.28883,37.45712
-122.28833,37.45662
-122.28768,37.45608
-122.28683,37.4555
-122.27871,37.45018
-122.27646,37.44867
-122.27277,37.44608
-122.27219,37.44569
-122.27178,37.44544
-122.27127,37.44515
-122.27094,37.44498
-122.2704,37.44473
-122.26971,37.44445
-122.26902,37.44421
-122.26827,37.44401
-122.26768,37.44387
-122.267,37.44374
-122.26636,37.44365
-122.26588,37.4436
-122.26523,37.44356
-122.2649,37.44355
-122.26422,37.44355
-122.26326,37.4436
-122.25934,37.44402
-122.25903,37.44404
-122.25869,37.44404
-122.25866,37.44405
-122.25776,37.44403
-122.25691,37.44395
-122.25626,37.44385
-122.25571,37.44374
-122.25512,37.44359
-122.25482,37.4435
-122.25407,37.44325
-122.25349,37.44301
-122.25271,37.44262
-122.25186,37.4421
-122.25159,37.44191
-122.24718,37.4385
-122.24048,37.43287
-122.2402,37.43262
-122.23898,37.43161
-122.23782,37.43072
-122.23448,37.42831
-122.22992,37.42488
-122.22888,37.42414
-122.22324,37.42026
-122.22257,37.41988
-122.2221,37.41965
-122.22154,37.41942
-122.22095,37.41922
-122.22027,37.41904
-122.21966,37.41892
-122.21578,37.41834
-122.21561,37.4183
-122.21534,37.41825
-122.21452,37.41802
-122.2139,37.4178
-122.21376,37.41774
-122.21364,37.41768
-122.21323,37.4175
-122.21296,37.41736
-122.21257,37.41713
-122.21219,37.41688
-122.21192,37.41669
-122.21156,37.4164
-122.21104,37.41594
-122.21091,37.41581
-122.21079,37.41567
-122.2098,37.41471
-122.20958,37.41451
-122.20934,37.41431
-122.20887,37.41395
-122.20809,37.41347
-122.20793,37.41338
-122.20765,37.41324
-122.20707,37.41299
-122.20649,37.41277
-122.1972,37.40981
-122.19674,37.40965
-122.19594,37.40941
-122.19445,37.40892
-122.19351,37.40863
-122.1923,37.40823
-122.19174,37.40801
-122.1912,37.40776
-122.19087,37.40759
-122.19041,37.40733
-122.19014,37.40716
-122.18946,37.40668
-122.1889,37.40622
-122.1887,37.40603
-122.18859,37.40591
-122.1884,37.40572
-122.18716,37.40438
-122.18629,37.40347
-122.1861,37.40325
-122.17752,37.39479
-122.17698,37.39428
-122.17664,37.394
-122.17614,37.39365
-122.17591,37.3935
-122.17533,37.39317
-122.17475,37.3929
-122.17458,37.39283
-122.17403,37.39263
-122.17347,37.39246
-122.17294,37.39232
-122.17254,37.39224
-122.17192,37.39215
-122.16859,37.3919
-122.16808,37.39181
-122.16728,37.3916
-122.16697,37.3915
-122.16647,37.39129
-122.16595,37.39103
-122.1656,37.39083
-122.1654,37.3907
-122.16396,37.38984
-122.16331,37.38953
-122.16246,37.3892
-122.16178,37.38901
-122.16147,37.38894
-122.1608,37.38881
-122.15863,37.3885
-122.1581,37.38841
-122.15765,37.38835
-122.15722,37.38827
-122.15656,37.3881
-122.15628,37.38801
-122.15614,37.38795
-122.15586,37.38785
-122.1557,37.38778
-122.15515,37.38751
-122.15477,37.38729
-122.15441,37.38704
-122.15395,37.38668
-122.15375,37.38649
-122.15326,37.38596
-122.15295,37.38553
-122.15288,37.3854
-122.15276,37.3852
-122.15268,37.38505
-122.15257,37.38482
-122.15238,37.38434
-122.15234,37.3842
-122.15156,37.38069
-122.15151,37.38051
-122.15151,37.38049
-122.15146,37.38031
-122.15132,37.37993
-122.15117,37.37956
-122.15092,37.37908
-122.15062,37.37863
-122.1504,37.37833
-122.1499,37.37777
-122.14939,37.37728
-122.14573,37.37405
-122.14492,37.37325
-122.14463,37.37294
-122.14438,37.37265
-122.14135,37.36931
-122.14115,37.36911
-122.14073,37.36872
-122.1404,37.36845
-122.1398,37.36802
-122.13941,37.36777
-122.13905,37.36756
-122.1383,37.36718
-122.13751,37.36686
-122.13708,37.36671
-122.13197,37.36517
-122.13118,37.36495
-122.13056,37.36482
-122.13004,37.36475
-122.1263,37.36447
-122.12573,37.36441
-122.12534,37.36434
-122.12478,37.36421
-122.1246,37.36416
-122.12394,37.36395
-122.12352,37.36379
-122.12295,37.36352
-122.12248,37.36326
-122.12202,37.36296
-122.12152,37.36258
-122.12105,37.36214
-122.12073,37.36181
-122.12044,37.36145
-122.12031,37.36125
-122.1203,37.36124
-122.12023,37.36113
-122.12022,37.36112
-122.1201,37.3609
-122.11887,37.35891
-122.11841,37.3582
-122.11802,37.35772
-122.11785,37.35754
-122.11738,37.35708
-122.11719,37.35692
-122.11718,37.35692
-122.11657,37.35647
-122.11628,37.35628
-122.11592,37.35607
-122.11523,37.35571
-122.1148,37.35553
-122.11414,37.3553
-122.11381,37.3552
-122.11055,37.35437
-122.10988,37.35416
-122.10948,37.35401
-122.10861,37.3536
-122.10835,37.35346
-122.10749,37.35292
-122.10747,37.3529
-122.10702,37.35255
-122.10683,37.35239
-122.10619,37.35177
-122.10614,37.35171
-122.10609,37.35166
-122.10603,37.35157
-122.10597,37.35151
-122.10576,37.35125
-122.10455,37.3496
-122.10431,37.34929
-122.10421,37.34918
-122.10395,37.34892
-122.10352,37.34855
-122.10327,37.34835
-122.10301,37.34816
-122.10249,37.34783
-122.10222,37.34768
-122.10211,37.34763
-122.1018,37.34747
-122.097,37.34544
-122.09615,37.34505
-122.09588,37.34491
-122.09534,37.34459
-122.09473,37.34417
-122.09299,37.34264
-122.09231,37.34209
-122.09195,37.34182
-122.09153,37.34154
-122.09125,37.34138
-122.09087,37.34118
-122.09044,37.34097
-122.0897,37.34064
-122.08862,37.34011
-122.08821,37.33989
-122.08761,37.33954
-122.08738,37.33942
-122.085,37.33808
-122.08423,37.3376
-122.08291,37.33671
-122.08273,37.33657
-122.08025,37.33485
-122.07999,37.33468
-122.07946,37.33439
-122.07903,37.33418
-122.07845,37.33394
-122.07784,37.33374
-122.0772,37.33358
-122.07661,37.33347
-122.07607,37.33339
-122.07537,37.33332
-122.07484,37.33332
-122.07425,37.33334
-122.07361,37.3334
-122.06958,37.33415
-122.06882,37.33422
-122.06854,37.33423
-122.06853,37.33424
-122.06838,37.33424
-122.06828,37.33425
-122.06793,37.33425
-122.06738,37.33423
-122.06651,37.33416
-122.06624,37.33413
-122.06563,37.33402
-122.06526,37.33393
-122.06464,37.33376
-122.0634,37.33337
-122.06134,37.33266
-122.06054,37.33243
-122.06007,37.33232
-122.05977,37.33226
-122.05968,37.33225
-122.0594,37.3322
-122.0585,37.33212
-122.05794,37.3321
-122.05734,37.33211
-122.05717,37.33213
-122.05701,37.33214
-122.05632,37.33222
-122.05556,37.33235
-122.05554,37.33236
-122.05423,37.33263
-122.05376,37.33274
-122.04948,37.33364
-122.04882,37.33376
-122.04825,37.33388
-122.0481,37.3339
-122.04761,37.33399
-122.04699,37.33407
-122.04627,37.33413
-122.04616,37.33413
-122.04607,37.33414
-122.04517,37.33418
-122.04162,37.33422
-122.03726,37.33422
-122.0321,37.33427
-122.03196,37.33428
-122.02476,37.33429
-122.02403,37.33427
-122.0233,37.3342
-122.02288,37.33413
-122.02174,37.3339
-122.021,37.3337
-122.02073,37.33361
-122.02003,37.33334
-122.01916,37.33295
-122.01438,37.33051
-122.01437,37.33051
-122.01427,37.33046
-122.01426,37.33045
-122.01144,37.32895
-122.00613,37.32621
-122.00611,37.32619
-122.00469,37.32544
-122.00433,37.32523
-122.00275,37.32446
-122.0002,37.32313
-122.00015,37.3231
-122.00014,37.3231
-121.99983,37.32294
-121.99983,37.32293
-121.99572,37.32081
-121.99571,37.3208
-121.99569,37.32079
-121.99568,37.32078
-121.99549,37.32069
-121.99549,37.32068
-121.99548,37.32068
-121.99271,37.31923
-121.9923,37.31903
-121.99201,37.3189
-121.9914,37.31865
-121.991,37.31852
-121.99028,37.31832
-121.98955,37.31816
-121.98896,37.31806
-121.9884,37.318
-121.98754,37.31796
-121.98041,37.318
-121.98017,37.31798
-121.97851,37.31791
-121.97776,37.31783
-121.97726,37.31775
-121.97688,37.31767
-121.97641,37.31754
-121.97423,37.31684
-121.97313,37.31653
-121.97263,37.31643
-121.9718,37.31629
-121.97084,37.3162
-121.97042,37.31618
-121.96974,37.31619
-121.96417,37.31637
-121.96415,37.31638
-121.95808,37.3163
-121.95788,37.31631
-121.95769,37.31631
-121.95677,37.31635
-121.95316,37.31665
-121.95235,37.31669
-121.95051,37.3167
-121.95021,37.31669
-121.94751,37.31671
-121.94042,37.31723
-121.94033,37.31723
-121.94001,37.31725
-121.93994,37.31726
-121.9392,37.31731
-121.93829,37.31733
-121.93595,37.31733
-121.93468,37.31728
-121.93393,37.31723
-121.93193,37.31697
-121.93175,37.31694
-121.93,37.31674
-121.92962,37.31672
-121.9287,37.3167
-121.92396,37.31674
-121.92377,37.31675
-121.92369,37.31674
-121.92358,37.31675
-121.92191,37.31675
-121.92077,37.31678
-121.92008,37.31676
-121.91916,37.31666
-121.91875,37.31659
-121.91782,37.31634
-121.91737,37.3162
-121.91513,37.31532
-121.91502,37.31527
-121.91413,37.31497
-121.91358,37.31482
-121.91311,37.31473
-121.91308,37.31472
-121.91283,37.31468
-121.91252,37.31465
-121.91196,37.31463
-121.91117,37.31464
-121.91077,37.31466
-121.91073,37.31467
-121.91033,37.31472
-121.90992,37.3148
-121.90962,37.31487
-121.90921,37.31499
-121.9085,37.31523
-121.90725,37.31583
-121.90687,37.316
-121.90684,37.31602
-121.90478,37.31697
-121.90404,37.31734
-121.90367,37.31755
-121.90321,37.31785
-121.90259,37.31833
-121.90188,37.31898
-121.90172,37.31915
-121.90044,37.32061
-121.90011,37.32092
-121.89956,37.32133
-121.89945,37.32134
-121.89941,37.32135
-121.89939,37.32137
-121.89846,37.32189
-121.89783,37.32217
-121.8973,37.32236
-121.89675,37.32252
-121.89615,37.32264
-121.89574,37.32266
-121.89569,37.32269
-121.89566,37.3227
-121.89411,37.32282
-121.89385,37.32285
